,0,Labels
293,"Esta descuidadísimo olía a orines, drenaje, mucha basura, llenos de vendedores, molestan no permiten tomar fotos ahí por que est",1
294,"a lleno de personas que se ponen a querer explicar historias del mismo, fuimos temprano y lo encontramos así.",1
295,"Sucio, lleno de personas que quieren contarte la leyanda por dinero, uno tras otro desde niños con uniforme escolar, hasta los a",1
296,dultos que se ven que controlan la zona.,1
297,Desde cualquier punto panorámico de la ciudad se ve la universidad. Y ese es su gran defecto. Construido en los años 50´s tal ve,1
298,"z por si sólo hubiera sido interesante, pero en medio de una homogeneidad de una de las ciudades mas bellas de Mexico es un golp",1
299,"e a la vista. Su estilo, indefinido, imposible de clasificar. A su favor puede decirse que conservó el interior del antiguo cole",1
300,gio y que su escalinata exterior es sitio obligado para retratarse.,1
301,A mí punto de vista ir a Guanajuato y pagar por sólo el acceso a ver las momias no vale la pena. Si bien es un museo típico y po,1
302,"r tradición no aporta nada, y lo digo porque para saber del proceso de momificación, o cómo era que en solo 5 años sacaban los c",1
303,"uerpos y cosas de fondo he interés necesitas ir con un grupo, o bien unirte a uno a ir a su paso, ya que en grupo se le paga una",1
304," ""propina"" a alguien (que ignoro si pertenece al museo) y es esa persona que te explica realmente las cuestiones importantes y d",1
305,"e fondo.

Para mí que soy del tipo de persona que en los museos les gusta ir a su paso, disfrutar en silencio de la información ",1
306,"que te ofrece y contemplar en silencio lo que se exhibe, no es nada grato tener que pasar por eso. Otra cosa la información que ",1
307,"cada momia ofrece no es otra cosa que una respuesta al morbo de quien fueron esas personas y como murieron, pero lo que no me pa",1
308,rece digno de 'Uno de los museos más atractivos de Guanajuato' es la forma en que esa información está redactada. Tiene faltas d,1
309,"e ortografía y gramática y qué decir del texto en inglés.

Puedo entender que para algunas personas sí les guste el museo con to",1
310,"do y que cuando fuí no estaban todas las momias ya que andaban de gira (pero eso sí el precio es el mismo, veas las de casa o a ",1
311,"todas).

Simplemente no me gustó, me quedé en Guanajuato cerca de 6 meses y no volví...",1
312,"Lugar no apto para personas impresionables, es un museo pequeño, lleno de las momias que se encontraron en las tumbas de Guanaju",1
313,ato. Básicamente son los cuerpos que no fueron reclamados por sus parientes oportunamente. Cuenta muy poco de la historia y verá,1
314,s una momia al lado de la otra. La entrada sale unos 56 pesos mexicanos y realmente no lo vale.,1
315,"Trate de pasar por el callejón al menos 4 días de los 7 días que estuve allá, en la noche las estudiantinas lo retacan de gente ",1
316,"y es imposible pasar, si pasas tienes 10 segundos para ver el callejón. Es preferible ir en la mañana, aunque no tiene el mismo ",1
317,efecto romantico que tendría en la noche. Pero si vas en la noche harías al menos 30 min de fila para poder verlo.,1
318,"Desde la compra de los tickets no me latió, pedí 2 entradas de niños y 2 entradas de adulto y me las dieron todas de adulto al p",1
319,"ercatarme le comenté a la señorita y su respuesta fue pues véndalos en la fila y pague los de niños, por supuesto que no iba a e",1
320,star vendiendo boletos... ¡Mal por la actitud con los turistas! El museo realmente está feo y descuidado y ya me habían dicho qu,1
321,e no lo visitara.,1
322,Malo y aburrido. Te lo venden como la gran atracción de la ciudad y la verdad es que no vale nada. No encuentro el valor agregad,1
323,o del lugar. No me gustó. No lo recomiendo para niños.,1
324,"Subir por el funicular es la mejor opción y si aún subes por dentro del monumento, seguro estarás en el punto más alto para ver ",1
325,todo Guanajuato. El vista es espectacular y es una visita obligada si vienes a Guanajuato.,1
326,"Una callecita estrecha sin mayor gracia, donde se ha creado una leyenda romántica, allí debes suspuestamente besarte con tu pare",1
327,"ja. No me pareció ni romántico ni interesante, me pareció una historia exagerada para atraer turistas.",1
328,"Realmente asistimos porque era una parada del tour que tomamos, es un tour que te ofrecen en todos lados por 150 por persona. Y ",1
329,"esa fue nuestra primera parada. La entrada por persona al museo es de $85.00 pesos por persona , si llevan Credencial de estudia",1
330,nte baja a $50.00 pesos . Pero realmente considero es alto el precio ya que los guías del tour te bajan ahí y te dicen tienes 20,1
331, minutos para recorrerlo y nos vemos en la camioneta en 20 minutos para seguir el recorrido a los demás puntos sino cierran . As,1
332,í que en nuestro caso eramos 4 pagamos 2 boletos de 85.00 y 2 boletos de 50 pesos por esos 20 minutos de visita. Y cómo hay gent,1
333,"e vas formado avanzando, lo cual te presiona porque debes salir rápido para que no te deje la camioneta y no puedes ver bien la ",1
334,"información. De igual manera no me pareció que mucha gente, se ríe de las momias, de cómo están vestidas , o comentarios de su c",1
335,"abello, que si estaban gordas, etc . A final de cuentas se debe contemplar que no son cosas, son personas que vivieron, Falta re",1
336,"speto!
Ya conocí el lugar por ser emblemático de Guanajuato , pero no regresaría.",1
337,"Sí, entré porque me daba morbo, pero luego se transformó en pena y al final, me reafirmé en que quería ser incinerada pues no me",1
338, gustaría que mi cuerpo acabara en un museo como una atracción macabra. No volvería.,1
339,"Únicamente se encuentra el 40% de las momias en el museo, te venden la entrada para ver a las momias y la exposición de culto a ",1
340,"la muerte que es una verdadera vacilada, pusieron unos cuantos ataúdes y huesos en la otra exposición y ya, me pareció bastante ",1
341,"malo, el guía dentro del museo de las momias no sabía ni hablar bien, decía que había errores en la descripción de las momias y ",1
342,al final claro está también pidió su propina de cooperación voluntaria...,1
343,"Si van con la callejoneada es una experiencia divertida, por la
música y el ambiente que le pone la estudiantina",1
344,"Antes era un must en Guanajuato pero hay muchas mejores cosas que ver. El guia bien, conoce muy bien los datos de las momias y l",1
345,"a historia. El recorrido no dura mas de 30 minutos, no vale la pena la entrada.",1
346,En sí el monumento es muy feo y está rodeado de puestos ambulantes. Para entrar al monumento (parte de arriba) te recibe una señ,1
347,ora fumando en la puerta que te dice con muy poca amabilidad que si quieres subir son $10 por persona. Lo único que vale la pena,1
348," es la vista de la ciudad, pero cuidado al recargarte en el barandal para tomarte fotos, ya que en algunas partes está suelto y ",1
349,puedes caer.,1
350,"El lugar es una visita obligada como parte de la cultura del pueblo, pero a simple vista, es solo un callejón que se llena mucho",1
351, de personas para tomarse una foto. Se disfruta mucho más con el grupo de la callejoneada.,1
352,"La vista es hermosa cuando estás arriba, el funicular para subir sólo cuesta $25 pesos por persona (one way) sólo que no va hast",1
353,"a arriba te deja justo a la entrada de un hotel y zona de comercios, hay que llevar dinero para comprar alguna artesanía. Si van",1
354," personas adultas deben saber que aún falta por subir algunas escaleras pero la vista vale la pena, varios vendedores tipo tiang",1
355,"uis se encuentran arriba algunos ofrecen precios justos es cuestión de buscar, si van a comprar cuarzos mucho cuidado los precio",1
356,s son totalmente excesivos.,1
357,"Sin chiste, sucio, sólo un mercado, huele mal, aunque está colorido.",1
358,"Estoy de acuerdo con que las momias son ícono de Guanajuato, pero no vayas en fecha de puente! Fuimos en el asueto del Día de la",1
359," Constitución. Es demasiada la gente, el caos del estacionamiento, fatal el tumulto mientras haces recorrido que te empuja, nada",1
360," recomendable! Aparte, para la que pagas, no lo vale. Creo que es un punto crítico y riesgo el permitir tanta gente dentro del m",1
361,useo.,1
362,"Fuimos por curiosidad y la verdad que defrauda. El recorrido es muy corto, en media hora estás fuera, y eso que ibamos con guía ",1
363,"del museo. Sí es verdad que es impresionante ver las momias tan próximas, pero también es cierto que no deja de resultar incómod",1
364,o observar que exponen los cuerpos de gente que no pudo pagar su sepulcro sin que prestaran su consentimiento a ser expuestos co,1
365,mo atracción turística.,1
366,"Las momias, la mina de oro de gobierno de Guanajuato. Cuesta 57 pesos por solo ver cómo 10 momias, por lo regular en los recorri",1
367,"dos lo ofrecen como parte final del recorrido, pero te dejan poco tiempo y te amenazan de dejarte ahí. Aseguren que el chofer lo",1
368,s va a esperar.,1
369,El lugar cuenta con 2 cajas y las filas dan la vuelta al edificio. Deberían automatizar el proceso de venta,1
370,Al oír hablar del Callejón del beso y de la leyenda que lo acompaña esperas más de lo que hay que ver. A mí forma de ver es más ,1
371,atractivo el pequeño laberinto de calles pintorescas que hay en el propio barrio que el propio callejón. Dondé sólo hay unas esc,1
372,aleras estrechas y candados colgados con inscripciones de parejas.,1
373,"Tanto me platicaron del Callejón que llegue a Guanajuato con un solo objetivo, conocer el dichoso Callejón, y valla sorpresa que",1
374," me he llevado pues no era nada parecido a lo que me esperaba . Entre gritos, vendedores gritando a todo pulmón y basura logre a",1
375,"travesar a la multitud solo para percatarme de que ahora había que pagar para tomarse la foto, para subir al balcón , casi había",1
376, que pagar para verlo. Yo solo quería conocer el Callejón y valla la sorpresa que me lleve.,1
377,Hay que planear la visita en domingo ya que cierra a las dos de la tarde y los lunes no abre por lo que muchos que nos confiamos,1
378, de que los domingos son los días de más visita nos quedamos sin entrar.,1
379,"Durante mi estancia en Guanajuato visité este museo y la verdad me dejo una muy mala impresión, no esta bien cuidado y se ve muy",1
380," sucio, no tuvimos un guía porque ya era tarde y se habían ido todos, pero aún así dejan pasar a la gente.
No hay una explicació",1
381,"n que te haga saber sobre la historia de como fue que las momias se preservaron durante muchos años.
La gente local nos decia qu",1
382,"e no fueramos, pero quisimos visitar para conocer, ¡ahora entiendo porque decian que no es buen lugar!
Definitivamente no gasten",1
383, su dinero y mejor conozcan otros lugares de Guanajuato.,1
384,"No son momias sino personas muertas y exhumadas que por el particular clima seco de la zona se quedan así, se visita más por cur",1
385,iosidad pero no me parece nada de interesante.,1
386,"En mi opinión hay mil cosas más interesantes que hacer en Guanajuato, pero como es tan tradicional y ante la insistencia de mí e",1
387,"sposo decidimos visitarlo. Como fuimos en temporada baja no había nada de fila, pagamos rápido y entramos. Y cuando las vi caí e",1
388,"n cuenta que eso que todos veían con asombro eran personas muertas, o sea lo sabes, pero cuando llegas, lo sientes... Y lo peor ",1
389,"es cuando llegas con las momias infantes, te invade una tristeza... No lo volvería a visitar, pero tampoco les quito la intenció",1
390,"n, nomás vayan para que no les platiquen...",1
391,"Muy oscuro, no sabes ni por dónde caminas. Las vitrinas están viejísimas y los niños que platican las leyendas no se les entiend",1
